id,keyword,text,target
497,khủng bố,Quân khủng bố.Mấy thằng cộng sản đều ác như nhau.,0
498,khủng bố,Một em bé đang cùng mọi người dọn dẹp đống đổ nát mà quân #Nga #Russia khủng bố vào #Dnipro sáng nay,1
499,khủng bố,"Lực lượng an ninh đã tìm thấy một kho chứa vũ khí và đạn dược của những kẻ khủng bố Ukraine tại thành phố Dniprorudne, vùng Zaporozhye
#RussiaUkraineWar 
#RussiaIsATerroristState https://t.co/XDllSzpx1N",1
500,khủng bố,Phát hiện loài “vượn khủng bố” – một trong những loài vượn lớn nhất từng tồn tại trên Trái đất https://t.co/l0gH7eHRWQ,0
501,khủng bố,"Hai bé chiếm Spotlight trong mấy ngày qua gọi tên SỎL và ÁPT
Khủng bố tinh thần hả gì z https://t.co/nORpZyaMX6",0
502,khủng bố,@ZelenskyyUa Ông putin là kẻ khủng bố,1
504,khủng bố,"@bacholanhat Bọn khủng bố, nhưng là con tư bản nên bọn Mỹ và m chỉ đang ""bv hòa bình"" thôi",1
505,khủng bố,"Nga là một quốc gia khủng bố!
Russia is a country of terror!
Росія - країна терору!

#russiaisateroriststate https://t.co/NiBvN3QnjN",1
506,khủng bố,"@ukrainiansquad ""Nga là một quốc gia khủng bố"" (Vietnamese)",1
508,khủng bố,@ukrainiansquad NGA là một quốc gia khủng bố man rợ,1
509,khủng bố,@ukrainiansquad Nga là quốc gia khủng bố Putin bạo chúa mắn rợ,1
510,khủng bố,Nhà nước khủng bố Nga,1
511,khủng bố,Giặc Nga đang bắn tên lửa khủng bố nhân dân Ukraine,1
514,khủng bố,"1/11
Mỹ dự định chấm dứt ""Wagner"" của Nga được điện #Kremlin sử dụng như một công cụ khủng bố ở nhiều quốc gia trên thế giới, đặc biệt là các hành động tấn công ở #Ukraine. Các nhà báo đã biết về những ý định như vậy từ các tuyên bố công khai của",1
515,khủng bố,Vay tiền qua app bị khủng bố nên làm gì để không bị đe doạ nữa? https://t.co/yKzCxLbRY2,0
516,khủng bố,"@DarthPutinKGB Chiến thắng bằng cách đem vũ khí hiện đại và thật nhiều binh sĩ xâm chiếm nước bạn để khôi phục Liên xô , chúc mừng đã trở thành thành viên khủng bố của đế chế chiến tranh",1
517,khủng bố,"@Chang23489 Khu phố sẽ bị phong tỏa, hàng xóm bị đe dọa, người thăm viếng bị an ninh đuổi đi. Các bạn nên hiểu cách bọn độc tài khủng bố hành xử ra sao trước khi đòi người nhà lên tiếng hay đòi hình ảnh tang lễ.",1
519,khủng bố,"4/4
Và đây là tương lai của toàn bộ nước Nga thu nhỏ, bởi vì với sự khởi đầu của một cuộc xâm lược toàn diện, các quá trình vô luật pháp và khủng bố ở chính nước Nga cũng đang tăng tốc.",0
520,khủng bố,Một lũ bake 75 đến cục cứt cũng bị việt + tịch thu thì tụi nó mà không chịu vào Nam ăn cướp với khủng bố thì cả nhà không có cứt mà ăn.,0
522,khủng bố,"bởi nếu nó ko làm thế thì feed và tl các bạn tràn ngập content gore hay 18+, cùng các chủ đề khủng bố, bạo lực, phát xít cánh hữu",0
523,khủng bố,@Azovsouth Tên khủng bố này phải cheo cổ nó,1
524,khủng bố,"Lực lượng an ninh Nga tìm thấy trong LPR một ổ chứa vũ khí của những kẻ phá hoại hoại chuẩn bị tấn công khủng bố ở Lugansk.
#RussiaUkraineWar 
#RussiaIsATerroristState https://t.co/OysMFRrLM1",1
525,khủng bố,"Quân đội Nga áp sát mục tiêu gần Bakhmut;Hàng nghìn tay súng khủng bố Syria đã sang Ukraine? - VNEWS
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/PLrQF4NbGn",1
526,khủng bố,@only_tiw @Bbtk1991 Cái giai đoạn đấy phải nói là khủng bố. Anh thì thông báo ly hôn trong khi cô đang ở nc ngoài. Gd thì hết ng này ng kia móc mỉa. Fan thì vịn vô cái việc anh thông báo trc r mạt sát cô S. Tới bh fan a cũng có tha đâu.Clm chó vcl,0
527,khủng bố,"Nếu 5 tỷ này mà là #altcoin thì nó có xả ra #usdt để chạy án không ae ?
- Lướt 1 vòng mà ko thấy giá tăng nhở tin rõ khủng bố mà",0
528,khủng bố,"Quân đội Nga áp sát mục tiêu gần Bakhmut;Hàng nghìn tay súng khủng bố Syria đã sang Ukraine? - VNEWS
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/Rw7l1HbO7w",1
531,khủng bố,"Quân đội Nga áp sát mục tiêu gần Bakhmut;Hàng nghìn tay súng khủng bố Syria đã sang Ukraine? - VNEWS
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/EztYi4ZbjP",1
532,khủng bố,Những tên trùm khủng bố quốc tế xuyên lục địa https://t.co/RC3KQXh8QW,1
533,khủng bố,Mặt Trận Khủng Bố Miền Nam https://t.co/rJMzM5ZLzG,1
534,khủng bố,"Quân đội Nga áp sát mục tiêu gần Bakhmut;Hàng nghìn tay súng khủng bố Syria đã sang Ukraine? - VNEWS
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/E2YsRDvQbs",1
535,khủng bố,"@Hanbin_Cloud @bluesky_tpst E đang spam email nãy giờ nè, sắp tới sn Bin rồi, chờ khi nào nhóm về lại hàn mà cty k lên bài đính chính j thêm e nguyện cào nát cái bàn phím để khủng bố tinh thần quý cty.",0
536,khủng bố,@Thinng90971397 Côn An Việt Cộng đánh đập khủng bố dân ngăn sự hiểu biết của dân.. vì MXH phát triển..Thời thế thay đổi dẫn đến Thời Cuộc nhưng Bọn Việt Cộng vẫn đối xử với dân như từ đó đến giờ.. Chúng không còn con đường nào ngoài đánh đập ghép tội đàn áp,1
537,khủng bố,"@JinNoodle_8964 Cựu Hoàng từ chối việc người Nhật đề nghị bắt giữ tụi khủng bố Việt Minh đang quậy phá. 
Chứ ngài có tuyên bố độc lập thành lập Quốc Gia VN, tiền thân Việt Nam Cộng Hòa sau này.",0
538,khủng bố,@011615Andrii @Trollstoy88 Làm sao mà bằng mỹ được tài trợ khủng bố taliban lập lên nhà khủng bố ban lọ muối cho Iraq,0
541,khủng bố,"#G_Witch 
cái ụ á khúc cuối cháy vl =)))) 
má khủng bố tinh thần vãi đạn, con sứa mà nó act cool được pha đó cũng tài",0
542,khủng bố,tới trụ sở khủng bố nó đi chị,0
543,khủng bố,@ThucTriPham Cõng rắn cắn gà nhà. Thằng chó tham gia khủng bố cùng Hoàng Cơ Minh. Bị tiêu diệt là phải.,1
545,khủng bố,"@NinaNgNctzen thì phát theo số liệu mà, ko là đưa là bị khủng bố luôn =))))",1
546,khủng bố,đm khủng bố thận zl,0
547,khủng bố,"... nhiều xe bọc thép hơn, xe tăng phương Tây - lần đầu tiên - nhiều súng và đạn pháo hơn... và tất cả điều này có nghĩa là sự bảo vệ nhiều hơn cho người Ukraine và tất cả người châu Âu trước bất kỳ hình thức khủng bố nào của Nga ""anh ấy nói.",1
548,khủng bố,"Những kẻ khủng bố Nga một lần nữa tấn công trạm cứu hỏa ở Kherson. Một nhân viên cứu hộ thiệt mạng và 4 người khác bị thương. Đây là ""ngừng bắn Giáng sinh"" của họ 
#RussiaisATerroistState https://t.co/EQph6mgTpO",1
550,khủng bố,@bisousjenjaem @dotoricotton @jenoleeader Cái j z khủng bố noti,0
551,khủng bố,"""Chúng tôi phải phá vỡ kịch bản này của Nga. Chúng tôi đang chuẩn bị cho điều này. Những kẻ khủng bố phải thua cuộc. Bất kỳ nỗ lực nào trong cuộc tấn công mới của chúng đều phải thất bại.""",1
552,khủng bố,"@gobbledeeznuttz Theo như bạn thì Mỹ nên mặc kệ các quốc gia đó, cho họ thoả thích đàn áp tự do dân chủ, phá hoại hoà bình thế giới, khủng bố những nước khác. Mỹ không nên can thiệp quân sự. Thì lúc đó mới gọi là nước Mỹ thân thiện và "" rất tốt "" đúng không ?",0
554,khủng bố,"UK to label elite Iranian unit ‘terrorist group’ – Telegraph — RT World News https://t.co/FauPMS6VjF 
Tại sao CIA, MI không phải là khủng bố? Các hoạt động của họ đều nhằm phá hoại, gây mất đoàn kết dân tộc của quốc gia có chủ quyền được LHQ công nhận.",0
555,khủng bố,"Nếu Như Loài Người Không Có Sự Bảo Đảm An Ninh Cho Gia Đình Tôi Thì Từ Nay Loài Người Cố Gắng Bảo Nhau Mà Sống , Trên Đời Này Không Có Mấy Ai Đã Nghèo Khổ Mà Lại Còn Đen Đủi Và Ngày Càng Bị Khủng Bố Tinh Thần https://t.co/BD0T9Sb5sB",0
556,khủng bố,Không quân Iraq không kích phá hủy vị trí ẩn nấp của các tay súng khủng bố IS https://t.co/QQpaLMYY5x,1
557,khủng bố,"Người mang quốc tịch Bờ Biển Ngà cũng đang có mặt trong tổ chức ""khủng bố &amp; đánh thuê"" Wagner .",0
559,khủng bố,"@cnnbrk Muốn chấm dứt chiến tranh Ukraine chỉ có cách lật đổ chế độ zelensky, những tên tân phát xít đang được Nato và Hoa kỳ chống lưng đang tiến dịch khủng bố trên toàn cầu bằng nguy cơ chiến tranh hạt nhân.Nguoi dân Nga sẻ gin giữ những gì họ có được bằng...",1
560,khủng bố,@picasso_ua Chúc các bạn chiến thắng .quân khủng bố bu tin,0
561,khủng bố,"@o_day_vi_Hanbin Đợt đó có thư khủng bố đ.ốt nhà nhiều quá. Fan toàn show iland, interf, chứ có riêng Hannies đâu. Mà đốt thật nha. Lượng hủy werserve nhiều thế nào. Xấu tốt song hành mà Bin thành tts huyền thoại tham gia 2023NY của Hy.bé mà. Bin là 102",0
562,khủng bố,Sáng nay khủng bố tn hẻ,0
563,khủng bố,"Quân đội Nga áp sát mục tiêu gần Bakhmut;Hàng nghìn tay súng khủng bố Syria đã sang Ukraine? - VNEWS
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/ZuNLlgIxcA",1
565,khủng bố,@c0mmand0_2022 Bọn khủng bố nga,0
566,khủng bố,"@phongvientudo Xưa thì đánh ""Đế cuốc Mỹ"", khóc thương dân Nam bị ""Mỹ Ngụy khủng bố""
Giờ thằng nào cũng qua Mỹ học rồi về đè đầu dân",0
568,khủng bố,"Quân đội Nga áp sát mục tiêu gần Bakhmut;Hàng nghìn tay súng khủng bố Syria đã sang Ukraine? - VNEWS
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/3R5cIpdk3Q",1
569,khủng bố,"..theo báo cáo của địa phương, ông đã nhảy từ trên mái khách sạn xuống.

Vào tháng 7, anh ấy đã đăng một câu chuyện trên ứng dụng nhắn tin WhatsApp của mình, chỉ trích các cuộc tấn công bằng tên lửa của Nga vào Kyiv là ""khủng bố"" nhưng sau đó anh ấy đã xóa..",1
570,khủng bố,@Tendar Dân chúng đang tỉnh ngộ rồi không thể tin tên khủng bố butin được,0
571,khủng bố,"Nga đã ngăn chặn một cuộc tấn công khủng bố của Lực lượng Vũ trang Ukraine chống lại thường dân ở Energodar
#RussiaUkraineWar 
#RussiaIsATerroristState https://t.co/DNQglyfIrD",1
572,khủng bố,Ukraina bắn hoả của nga khủng bố,0
573,khủng bố,"@FDPM_AFG Tôi là người tố giác Việt Nam sở hữu vũ khí hạt nhân trái phép!Khiến cho 1,4 tỉ người dân Trung Hoa phải chịu ơn 1 người Hồi Giáo duy nhất!Hãy giúp tôi tái hiện 1 vụ khủng bố 11/9 nhắm vào thành phố Hồ Chí Minh.",1
574,khủng bố,@realvaultteam6 @SergiyKyslytsya Thằng khùng .butin là tên khủng bố quốc tế,0
576,khủng bố,@SchudelDavid To khủng bố :))),0
577,lốc xoáy,"Nếu bạn bị ảnh hưởng bởi cơn lốc xoáy trong tuần này, hãy nhắn tin tới số 346-354-7459 hoặc gửi email để gửi khiếu nại về định giá. Chụp ảnh và cụ thể về chi tiết. Nhấp vào liên kết ở trên để biết thêm chi tiết và biểu mẫu kỹ thuật số.",0
578,lốc xoáy,Chiêm bao thấy lốc xoáy có điềm báo gì? Đánh đề số mấy? https://t.co/6aqBDtC5SA,0
579,lốc xoáy,"CONNEAUT SNOW CAM 25k watching now Started streaming 7 minutes ago #PurDunKin #Conspiracy #Myths PurDunKin - Live Stream снежный человек,скунсовая обезьяна,yowie,윈드서핑,lốc xoáy,truk oleng,PurDunKin,live... https://t.co/hbcSSQWIs2",0
581,lốc xoáy,"THE PERFECT RACE | YOU CAN NO LONGER BE TRUSTED | UAP UFO USO CRASH SITE | THE NEW WORLD ORDER #bnw

24K views Streamed live 2 hours ago
#PurDunKin #Conspiracy #Myths
Live Stream
https://t.co/qLLoTXQ0S6
снежный человек,скунсовая обезьяна,yowie,윈드서핑,lốc xoáy,truk oleng",0
583,lốc xoáy,"Lốc xoáy khủng khiếp, mưa đá và hàng nghìn tia sét ập đến nước Ý https://t.co/8s0qyska3F via @YouTube",1
584,lốc xoáy,PHÁO ĐẦU LIÊN HOÀN MÃ Cách Đánh LỐC XOÁY Học Cờ Tướng Khai Cuộc Đỉnh Cao... https://t.co/66GTAU3tQW qua @YouTube,0
585,lốc xoáy,@MeVDm2 E biết lếu lều kiểu lốc xoáy đấy c :))),0
587,lốc xoáy,"17083 Tôi ko hiểu được cơn lốc xoáy sắp tới...


#ảnhgirllạnhlùngchất #ảnhgirlphố #gáixinh #gáixinhmiếnđiện
https://t.co/tSV54QTlp5",0
588,lốc xoáy,Cờ Tướng Cẩm Nang ĐỘC CHIÊU NGHỊCH PHÁO Tấn Công Lốc Xoáy. https://t.co/M7e96Jbv85 qua @YouTube,0
589,lốc xoáy,Lốc xoáy là gì? Sức tàn phá của nó khủng khiếp cỡ nào https://t.co/roW7zR8wCC,1
590,lốc xoáy,"Sông khí quyển và bom lốc xoáy liên thủ, California thành biển nước, tuyết https://t.co/Z0AtFfTKoL",1
591,lốc xoáy,"Lốc xoáy tại cửa kim tự tháp El Castillo, có phải thần linh nổi giận? https://t.co/hT9fCgVneD",1
592,lốc xoáy,"Mới đây mạng xã hội lan truyền đoạn video cơn lốc xoáy lớn ở gần kim tự tháp thuộc khu di tích #ChichenItza ở bang #Yucatan, #Mexico khiến nhiều du khách không khỏi bất ngờ. Được biết sự việc diễn ra ngày 27-12-2022. #tornado https://t.co/14k9sRt9CU",1
593,lốc xoáy,Xem 3 Cách Chơi PHÁO OA TÂM vs PHÁO ĐẦU Tấn Công LỐC XOÁY Học Cờ Tướng Đ... https://t.co/qQyLZt8yeg qua @YouTube,0
595,lốc xoáy,"RELAXING Q &amp; A HEADPHONES ONLY | PurDunKin ((Live)) #PurDunKin #Relaxing #Headphones PurDunKin - Live Stream снежный человек,скунсовая обезьяна,yowie,윈드서핑,lốc xoáy,truk oleng https://t.co/RTgHKsrRjY https://t.co/ulkT1cWWGm",0
597,lốc xoáy,"‘Bom lốc xoáy’ nguy hiểm đe dọa nước Mỹ, Tổng thống khuyên 'tính đi đâu thì đi ngay' https://t.co/loZiRyp6dN",1
598,lốc xoáy,"- Kook ăn gì đấy
- Khoai tây lốc xoáy☺️
- Giòn nhỉ, ngon khum
- Khum ạ, khum ngon đâuuu https://t.co/yfTqWPENCU",0
599,lốc xoáy,@colan1990 Em muốn bú lồn lốc xoáy cô,0
600,lốc xoáy,@hanaaa1994 lần này e vẽ trên giấy chứ ko làm trên pp để e thử vẽ xem cô có hỏi cái hình lốc xoáy này là cái j không =))),0
601,lốc xoáy,vijùa cứ phải gọi là lốc xoáy,0
603,lốc xoáy,Xuất hiện lốc xoáy khổng lồ điềm báo tại tứ kết World Cup 2022 https://t.co/Br2wsJln4i,1
604,lốc xoáy,Hậu quả khi lốc xoáy và hoả hoạn xảy ra cùng thời điểm https://t.co/04VrXJC5io,1
606,lốc xoáy,"@kana_kurito Parents: dùng vũ khí, lốc xoáy đánh bại kẻ địch
Child: nhuộm tóc vuốt tóc các kiểu để mạnh hơn 🫣",0
607,lốc xoáy,"Bão mùa Đông đổ vào Nam California, cảnh báo lụt và lốc xoáy https://t.co/BENpLQ6GHS qua @YouTube",1
608,lốc xoáy,"Ngày 10/12, cơn bão #Mandous gây lốc xoáy đã khiến ít nhất bốn người ở bang Tamil Nadu, miền Nam Ấn Độ, tử vong. https://t.co/aXqnXG0tpA https://t.co/qz6thtD0vo",1
609,lốc xoáy,Lốc xoáy khổng lồ và mưa đá xuất hiện ở Qatar trước vòng tứ kết World Cup 2022 https://t.co/tdnP7evF0T,1
610,lốc xoáy,"Không thể tin xác ướp ai cập bị bó gọn như vậy ,vụ hai cái lốc xoáy lữa còn nhiều cái tiêu điểm chưa được đưa ra ở đây hừ.",0
611,lốc xoáy,"Xếp thành hình dạng kỳ lạ, những cơn lốc xoáy khổng lồ trên sao Mộc khiến giới khoa học sửng sốt https://t.co/9kv787r2g9",1
612,lốc xoáy,Video: Khoảnh khắc lốc xoáy xuất hiện như trong phim khoa học viễn tưởng https://t.co/fOvy5boK8a,1
614,lốc xoáy,Miền nam nước Mỹ hứng ít nhất 20 lốc xoáy trong ngày https://t.co/GyzjTMriF6,1
615,lốc xoáy,"@KatieLovesHubii Mình muốn Tempest mặc dạng quần áo như mấy bộ màu trắng nhưng mai là màu đỏ. Xong thêm mấy hiệu ứng sân khấu, rồng bay phun lửa, lốc xoáy đồ đó. ..Hóng quá ko ngủ đcj :))",0
616,lốc xoáy,"Ảnh: @meonguyen2712 Đặc thù, kế bên thực đơn đồ uống rộng rãi Nóng &amp; Cold còn phục vụ rất nhiều đồ ăn vặt như những loại xiên que, xúc xích, thanh cua, những loại mì trộn, khoai lốc xoáy… Với mức giá - g9ydv1zsa3 - https://t.co/3Nmm4cctqH",0
617,lốc xoáy,"Máy cắt lông xù quần áo Mijia Xiaomi - 5 lưỡi dao cắt lốc xoáy sắc bén với thiết kế đơn giản dễ dàng sử dụng
https://t.co/aAiJ6Ena9x
https://t.co/aAiJ6Ena9x",0
619,lốc xoáy,"Ngày 5-11, truyền thông Mỹ đưa tin lốc xoáy có bán kính hàng chục mét tấn công nhiều nơi ở bang #Texas và #Oklahoma. Giới chức hạt Lamar cho biết, ít nhất 50 ngôi nhà bị hư hại hoặc phá hủy. Có 1 người tử vong và 10 người bị thương. https://t.co/p6hpgrjPdw",1
620,lốc xoáy,"Mỹ: Hỏa hoạn nguy hiểm không thể tin được, lốc xoáy tàn phá miền Nam https://t.co/zBaFractcG",1
622,lốc xoáy,Cờ Tướng Khai Cuộc Học 2 Cách TẤN CÔNG LỐC XOÁY Hay Nhất https://t.co/2wGgIJxHxM qua @YouTube,0
623,lốc xoáy,Khoai tây lốc xoáy kìa thèm quớ con trai tui cũng thèm rồi :)))) #ZeeNuNew #CutieDMDinJapanD7 https://t.co/eP08mpWyvb,0
624,lốc xoáy,Khải Lốc Xoáy – TikToker 10x ‘ông hoàng thả thính’ là ai? https://t.co/rv54tCD9MM,0
626,lốc xoáy,"Mơ thấy lốc xoáy có ý nghĩa gì, đánh lô đề số nào? https://t.co/cjwk760y72",0
627,lốc xoáy,"Xếp thành hình dạng kỳ lạ, những cơn lốc xoáy khổng lồ trên Sao Thổ khiến giới khoa học sửng sốt https://t.co/CtFghVF5xL",1
628,lốc xoáy,"Xếp thành hình dạng kỳ lạ, những cơn lốc xoáy khổng lồ trên Sao Thổ khiến giới khoa học sửng sốt https://t.co/wvO4izdI5T",1
629,lốc xoáy,"Lốc xoáy làm nhiều nhà dân ở Quảng Ngãi bị tốc mái, hư hỏng https://t.co/tbN1S0Mx7d",1
630,lốc xoáy,@hajjqkquwwj A sẽ là lốc xoáy,0
631,lốc xoáy,"Các quan chức, chuyên gia không chuyên về xây dựng kho hàng của Amazon bị phá hủy trong cơn lốc xoáy, giết chết 6 người – Press Herald https://t.co/KvclPAY4W3",1
633,lốc xoáy,"Xem tin nóng https://t.co/WDQQYdZ9t4 
Trăm nhà tan nát sau lốc xoáy trước bão Noru, chủ tiệm khóc ròng vì vàng bị gió cuốn bay
#Tweets #voh #radio #tintuc #tinnhanh #tinnong #thoisu #news https://t.co/xDYYBz7mJF",1
634,lốc xoáy,Phó thủ tướng Lê Văn Thành thăm hỏi các hộ dân có nhà bị lốc xoáy – Báo Thanh Niên https://t.co/DQUyNGzkYH,1
635,lốc xoáy,"@RyanNguyenHC Gió đang kéo như tiếng moto, 1 số tỉnh bị lốc xoáy lúc chiều bung nóc nhà hết rồi, Đà Nẵng mới gió rít sương sương chưa thiệt hại gì nhiều. Mong mọi người ko sao.",1
636,lốc xoáy,"@RyanNguyenHC Lốc xoáy gần vùng nhà e, quảng trị",0
637,lốc xoáy,@RyanNguyenHC A nên đến quảng trị.nay có trận lốc xoáy cuốn bay hết chợ,0
639,lốc xoáy,Trăm nhà tan nát sau lốc xoáy trước bão Noru (bão số 4) https://t.co/FklUPpXRVY,1
640,lốc xoáy,"Vào 16h chiều nay (27/9), tại thị trấn Cửa Việt, huyện Gio Linh đã xảy ra 1 trận lốc xoáy lớn gây thiệt hại nặng nề về nhà cửa, trụ sở, cây cối. https://t.co/HfB07Ifwu4 https://t.co/YeuRhyHbe8",1
641,lốc xoáy,Vcl bão chưa vào mà lốc xoáy đã quật tan một thị trấn ở Quảng Trị…..,1
643,lốc xoáy,"Bão chưa vào, lốc xoáy gây thiệt hại nặng tại Quảng Trị https://t.co/jaJ4YMSUhH",1
644,lốc xoáy,"Chủ động phòng tránh lốc xoáy và gió giật
https://t.co/YF6w0Io5kF https://t.co/6RaHZRtmai",1
646,lốc xoáy,@phongvientudo …&amp; Làm bão lốc xoáy giật trên cấp 12 tốc độ siêu zi chuyển 320km/g…tốc hết nhà của dân…để cướp@…chịu hết nổi rùi@ https://t.co/kAlTJ0zrtR,0
648,lốc xoáy,"Đừng sợ khi phải cuốn em vào con bảo cùng anh, vì chỉ cần có em ở đó thì có lốc xoáy cũng là trách nhiệm của anh...",0
649,lốc xoáy,"Sau đợt trừng phạt tiền mặt lốc xoáy, Coinbase đề xuất rằng MakerDAO sẽ là khách hàng đầu tiên của chương trình phần thưởng thể chế ...

https://t.co/okUfmvlbkx",0
650,lốc xoáy,Lốc xoáy làm sập hoàn toàn và tốc mái nhiều nhà cửa ở Kiên Giang https://t.co/D5aMBS4Ibf,1
651,lốc xoáy,"Câu 1: Khó khăn chủ yếu của vùng đồi núi là:

A. Động đất, bão và lũ lụt.

B. Lũ quét, sạt lở, xói mòn

C. Bão nhiệt đới, mưa kèm lốc xoáy.

D. Mưa giông, hạn hán, cát bay.
#BeautriumFargerxMileApo",0
652,lốc xoáy,Giây phút nhìn thấy khoai tây lốc xoáy còn hạnh phúc hơn lúc toi biết toi tới đc hàn =))),0
654,lốc xoáy,"Tin Cuối Tuần 09/03/22 | Thời Sự Việt Nam Lốc xoáy ở Đồng Nai, nhiều b... https://t.co/LwUPRf7c3R qua @YouTube",1
655,lốc xoáy,gòi ai mướn để tên ig địa chấn động đất lốc xoáy qá để h chị đì chây tìm k ra phải tag tạm acc nhóm vô lgi ba=)))ai mướn=))),0
656,lốc xoáy,"@HaTran712178 @haucungcuaBP @BLACKPINK vortex: cơn lốc, lốc xoáy

I'm voting for #PinkVenom by #BLACKPINK as My Trending Song Choice. @BLACKPINK",0
657,lốc xoáy,"Miễn phí lượt quay Lốc Xoáy ZaloPay, Xoay Quà 1 Tỷ. Ẵm ngay 888.888đ và Triệu voucher về Ví ZaloPay https://t.co/O51txUNY2q",0
658,lốc xoáy,njm vẽ lốc xoáy từ ngoài vào trong à?,0
660,lốc xoáy,@kungoblin Chắc hôm nay mưa bão lốc xoáy cấp 100 quá,0
661,lốc xoáy,Cận cảnh lốc xoáy lửa khổng lồ trong đám cháy ở Mỹ https://t.co/chJRPhjclg,1
663,lốc xoáy,"Haha đúng có gì đâu mà phải buồn mưa nào mà hỏng tạnh, trừ mưa trong lòng tôi gió cấp 7 giật cấp 8 biển động lốc xoáy mưa mù https://t.co/Mdgpooq6rp",1
664,lốc xoáy,"There was a tornado warning but the tornado warning didn't show up in my tablet.


Có một cảnh báo lốc xoáy nhưng cảnh báo lốc xoáy không xuất hiện trong máy tính bảng của tôi.",0
665,lốc xoáy,"Continental kỳ vọng nhu cầu mạnh mẽ hơn sau cơn lốc xoáy trong Quý 2
https://t.co/MTjTSIGSvg",0
666,lốc xoáy,khoai tây lốc xoáy,0
668,lốc xoáy,"@Phiyen1988 @BTS_twt Khoai tây lốc xoáy ah, món ăn đường phố nè",0
669,lốc xoáy,Máy hút bụi Bluestone VCB-8067 hút lốc xoáy bộ lọc HEPA https://t.co/SG5Q8bP9Yt,0
670,lốc xoáy,[Tin công nghệ mới] Kinh hoàng lốc xoáy nhấc ngôi nhà khỏi mặt đất cuốn bay https://t.co/noQQRxSYQo,1
671,lốc xoáy,Đàn cá đang ăn con mồi khi đối phương tạo thành hình lốc xoáy https://t.co/IN9oNlfkX0,0
672,lốc xoáy,@Thien3Di Thiên lốc xoáy,0
673,lốc xoáy,"#VTCNews #Vietnam 
&lt;![CDATA[ Một cơn lốc xoáy cao hàng chục mét “nhảy múa” trên sân bóng tại bang Minnesota, Mỹ khiến nhiều trẻ hoảng sợ bỏ chạy. ]]&gt;
https://t.co/KF2vDa4h0R",1
674,lốc xoáy,"FunxRin | 24 Công Thức Ăn Vặt Không Thể Bỏ Lỡ – Bò Khô, Jujubes, Khoai Tây Lốc Xoáy, Snack, Xúc Xích https://t.co/MpcuvcYmWo",0
675,lốc xoáy,"Trung Quốc: Lốc xoáy làm 26 người thương vong, hàng nghìn người bị ảnh hưởng https://t.co/TZqgrb9xSp",1
677,lốc xoáy,"Ngoài sạt lở đất, hãy chú ý đến sấm sét, lốc xoáy, gió giật mạnh.

#EHIME",1
678,lốc xoáy,Máy Thái Khoai Tây Lốc Xoáy 3A90W Tính Năng 2 Trong 1 Hoàn Hảo https://t.co/ZFko7QvZ2r,0
680,lốc xoáy,Cờ Tướng Xuất Quân TẤN CÔNG LỐC XOÁY Xem Mát Cả Mắt https://t.co/5OHOfJjJFe via @YouTube,0
681,lốc xoáy,"Em học được chiêu ""lốc xoáy"" rồi nè 
#DAESUNG",0
682,lốc xoáy,"Do ảnh hưởng bởi cơn bão Chaba, một cơn lốc xoáy kéo dài 5 phút đã đổ bộ vào Triều Châu, tỉnh Quảng Đông, Trung Quốc. Rất may mắn không có thương vong về người. https://t.co/hE9eP3ml92",1
683,lốc xoáy,"A drone that can fly in tornado wind speeds.

Một máy bay không người lái có thể bay với tốc độ gió lốc xoáy. 

https://t.co/TwiF2zogIR https://t.co/jioxVGV0cU",0
684,lốc xoáy,"Lốc xoáy ở Hà Lan, ít nhất 1 người thiệt mạng và 9 người bị thương https://t.co/rPFCgizdlx",1
685,lốc xoáy,"Vừa tròn 20 tuổi, con gái iu Darari làm bão tố lốc xoáy đầu năm 2022, sáng tác Born to love you cho tiền bối nổi tiếng về khả năng tự làm nhạc, tham gia sáng tác luôn bài hát chủ đề cho lần comeback đầu tiên sau 2 năm của tiền bối, Bang Yedam k đỉnh ai đỉnhh https://t.co/UxBJUEsC2q",1
687,lốc xoáy,"#VTCNews #Vietnam 
Một trận lốc xoáy lớn tại TP Phật Sơn (Quảng Đông, Trung Quốc) gây chập điện, bắn ra tia lửa cao hàng chục mét và xé toạc nhiều mái nhà. ]]&gt;
https://t.co/6kBAa0eDgp",1
689,lốc xoáy,"ĐẬU HŨ LỐC XOÁY 
MONVEGAN - WITH FRENCH TOUCH
LH: 0888.898.281
Website: https://t.co/FbnZKZ46wL
Tiếng Việt: https://t.co/sO4Vqa8Tou
Fanpage:https://t.co/fjrI21jmTb
#monvegan #vegetarian
#healthy #thucduong
#chay #songkhoe
#végétarien #macrobiotique https://t.co/aMtHvX2QCB",0
690,lốc xoáy,"Clip: Tia lửa cháy sáng rực, mảnh vỡ bay tứ tung khi lốc xoáy xé toạc bầu trời https://t.co/R5bpoFhtxT",1
691,lốc xoáy,Lốc xoáy dữ dội 'phun lửa' ở Trung Quốc https://t.co/lGQT2DEHvT,1
